MSE_error,population,generations,training_time,i_run,solution_string
1.5177715009376251,2000,6,4819.588709354401,0,(0.6871585672054973*(3.2276626396127033+(x-sin((0.6871585672054973*(x-sin(x)))))))
0.8387446695398326,2000,6,4973.424042224884,1,(x-((cos(((x+(tan((tan(-183.27748529989267)/exp(-sin(169.3953144920291))))*tan(71.58229314791485)))/x))*x)/exp(sin(-0.03542785379263739))))
0.48246721813999205,2000,6,5091.883476018906,2,((x*0.6852384061442717)+(2.3285634252786926-cos(((((sin(244.2989967647945)*x)+241.61978704249748)+exp(-sqrt(exp(1003.5212873469715))))*cos(165.64104531011805)))))
