MSE_error,population,generations,training_time,i_run,solution_string
2.9123609931125024e-05,2000,6,5451.0109350681305,0,((0.4817949666276052+(0.544407892981037/0.4143777711855705))*tanh((0.9999903024420547+(x*0.08205102655208364))))
0.00014604944114300695,2000,6,5272.666874885559,1,(sin(tanh(exp(tan((tanh(x)*tanh(((exp((x*0.2740246119970107))+tan(0.0))*0.11492696550430803)))))))/0.50013233910585)
1.8529356194029948e-05,2000,6,5278.430920600891,2,((sqrt((exp(-((sqrt((exp(-0.42705557070546013)*0.37242118459461465))*exp(-0.17520412962825915))/(cos(tan((0.9194214408924349*((x*0.01817711247720793)-0.9683204180777791))))+0.07025146983757258)))*0.7117559654805985))*exp(-0.048370376388943606))/(cos(tan((0.9308446621709153*((x*6.607096594457426e-06)-0.9681646612600564))))+0.04893209661788535))
