MSE_error,population,generations,training_time,i_run,solution_string
266.32557905293504,2000,6,4969.060954332352,0,((x*(0.987-x))/tanh(0.094))
57.90975550833867,2000,6,5165.892763376236,1,((x/((cos(tan(0.96))/sqrt(tan(0.606))))**3)*(((0.697-x)*0.033)/sin(0.817)))
170.04635258613615,2000,6,2490.5179126262665,2,(x*((x*((0.264*x)-0.012))-(x/0.113)))
