0,0.011877105415416336
1,0.011877105415416336
2,0.011877105415416336
3,0.010425538458933263
4,0.007954123962501091
5,0.007556019169107973
6,0.004932683353237898
7,0.0015110799692555198
8,0.0015110799692555198
9,0.0015110799692555198
