MSE_error,population,generations,training_time,i_run,solution_string
1.588848193385481,2000,6,3633.298429250717,0,((0.605*x)+exp(exp(-exp(-(1.3431733330189792*x)))))
1.7202746725034916,2000,6,3549.5348637104034,1,((((exp(0.8014857185452391)+exp(-(x*exp(x))))+x)+0.9347278270256987)*exp(-exp(-exp(-exp(-x)))))
1.8491112973067272,2000,6,3533.5178179740906,2,(exp(-0.267)-(((0.735-0.536)*(0.51*x))-(0.807*((exp(-0.913)+x)+(0.64/0.497)))))
