MSE_error,population,generations,training_time,i_run,solution_string
186.64355497018997,2000,6,5105.790807962418,0,((x*(0.873-x))/tanh(0.094))
121.47544377598042,2000,6,4876.649175405502,1,(((x/(tanh(0.285)-0.421))+((((x/(tanh(0.285)-0.421))+(((x/tanh(0.285))+(0.999*tan(0.84)))*tan(0.84)))+(0.999*tan(0.84)))*tan(0.84)))*x)
301.77700385930365,2000,6,3073.828432559967,2,(1.0414556312513081-(((x+x)*1.576679518708326))**2)
