MSE_error,population,generations,training_time,i_run,solution_string
0.02939260170233105,2000,6,2905.2587587833405,0,log(((x*(x+((x/0.033)-0.641)))*0.887))
0.033950812868482595,2000,6,2821.893981695175,1,(0.323+((log(x)-log(0.05))+log(x)))
0.037235941573033685,2000,6,2904.3688776493073,2,(((0.384+0.307)+(0.646+log(x)))/0.445)
