MSE_error,population,generations,training_time,i_run,solution_string
5.858613242210351e-14,2000,6,8942.267923116684,0,((x*(0.6122448988644246-x))/tanh(0.1023972065500371))
2.5213354534654364e-13,2000,6,7921.067672729492,1,((x/0.16666666846600067)-((x*3.1304951618567554))**2)
1.3565056367056701e-14,2000,6,5918.720992326736,2,((abs(2.789549384720432)/0.28464789624420606)*((0.6122448941011482-x)*x))
