MSE_error,population,generations,training_time,i_run,solution_string
0.020943061746802993,2000,6,5042.815834283829,0,(exp(-exp(-((sqrt(cos(cos(x)))+(x*0.517874349897361))+-2.2255252732599122)))/sin(0.10059224479981672))
0.9242990297475845,2000,6,4775.538984775543,1,((0.46742143675232706*x)*exp(cos(((log(0.8497087968391547)*x)--1.0315714406524508))))
0.8919694693812946,2000,6,4782.767336368561,2,(((0.799397327044712*tan(1.408793448791747))+(-6.490324653333787*sin((tanh(x)/x))))+(0.5101110944192402*(x-cos((sqrt(5.553446144241123)-(x*(tanh(x))**2))))))
