MSE_error,population,generations,training_time,i_run,solution_string
1.36048430828613e-29,2000,6,3251.5045309066772,0,((exp(1.1254366465244796)--6.918437891420141)/exp((x*0.5)))
2.563359138089759e-29,2000,6,2368.7507779598236,1,(exp(-x)/((0.03148782221026673/0.3148782221026673)/exp((x*0.5))))
1.064826636580281e-29,2000,6,1730.5857326984406,2,(((1.8453420295778533*0.9707002458260434)*exp(-(x*exp(-0.6931471805599453))))/0.1791273961744352)
