MSE_error,population,generations,training_time,i_run,solution_string
45.407030890932106,2000,6,3353.281095266342,0,(((exp(exp(exp(-exp(x))))-0.538)-x)*((0.342*0.513)-x))
65.36177140481635,2000,6,2651.6193256378174,1,((x-(2.8818106041034763+(1.6600122822879637/2.244645934537642)))*(2.548608004386492*x))
14.643606927994131,2000,6,1736.4979474544525,2,exp(-((exp(-0.759)*x)-(0.261/0.112)))
