MSE_error,population,generations,training_time,i_run,solution_string
6.1718149157414e-06,2000,6,6303.808987379074,0,((0.7541946005694868+0.5349569223855388)+tanh((sqrt(x)*0.14034323007931152)))
1.2407614164324822e-05,2000,6,6146.291209459305,1,((0.6861711688305159+0.3474160968847705)+sin(sqrt(log(((0.25992040366274566+tan((cos(0.41575222004950446))**2))*((x*0.04475717655573551)+0.8149625399143666))))))
9.102985509295881e-15,2000,6,6115.6225044727325,2,((0.13000012381165266*(x/sqrt(x)))-log(0.27253187358877373))
