MSE_error,population,generations,training_time,i_run,solution_string
8.306220247031416e-14,2000,6,6722.495146512985,0,(exp(2.3025851230558203)/exp((x*0.499999992517324)))
4.855613990112448e-13,2000,6,4620.635258197784,1,(exp((0.8795703937567537+1.4230146624267979))*exp(-(x*0.5000000124583426)))
4.0397962113971884e-15,2000,6,3942.8404517173767,2,(27.182818351153152*exp(-((x/x)+(x/2.000000003791451))))
