MSE_error,population,generations,training_time,i_run,solution_string
1.557782816255891e-28,2000,6,2538.7443544864655,0,((((-0.43609539641402173*(x-1.9666766714486494))-(x*-0.035252946746462586))-x)*(x/0.1429431071089346))
1.3752938335010843e-28,2000,6,2543.4736726284027,1,((((-1.2647827963356997-x)+-1.7352172036643003))**2+(-9.0-((x)**2/0.09259259259259259)))
1.5321896345685679e-28,2000,6,2631.6860539913177,2,((5.999999999999998-(x/0.1020408163265306))*x)
