MSE_error,population,generations,training_time,i_run,solution_string
1.572058894423456,2000,6,4970.21370100975,0,((exp(-exp(-0.932))/sqrt((0.911+0.579)))+(cos((0.953/x))+(((0.793)**2*x)+0.989)))
1.8454958027343007,2000,6,4478.866359949112,1,((x*(0.823)**2)+exp(abs(tan(0.687))))
1.8824426767582312,2000,6,3798.7787930965424,2,((sin(sqrt(0.6227950885080662))*x)+tan(1.0855047530581543))
