MSE_error,population,generations,training_time,i_run,solution_string
7.245417104584393e-13,2000,6,7847.637911081314,0,abs(exp((2.302585030636077-(0.6866509023595276*(tanh(0.9248251628888958)*x)))))
2.986642305610748e-14,2000,6,5659.857585430145,1,(exp((log(0.6065306581836967)*x))/exp(-2.302585079193279))
4.029228182595184e-15,2000,6,4647.3409948349,2,abs(exp(-((x*0.5000000000609782)-2.302585091106495)))
