MSE_error,population,generations,training_time,i_run,solution_string
1.8090241729020734e-13,2000,6,4512.122558355331,0,(exp(-(0.49999999393687117*x))*exp(exp(0.8340324597946516)))
3.06620886920325e-11,2000,6,4500.599977254868,1,(exp(-(x*(0.38603405754737335/0.7720683317623711)))/0.09999994066886386)
1.2655233120362955e-11,2000,6,2386.3327441215515,2,(exp((0.9067217676046343*exp(0.9319519177313917)))*exp(-(x*exp(-0.6931469975418812))))
