MSE_error,population,generations,training_time,i_run,solution_string
0.6871001121112879,2000,6,8941.43205165863,0,(((exp(-(((x*0.807874533713587)*0.037617577230466014)*1.0338672583960578))*x)-cos((cos(1.077245688782714)*x)))+2.330104129165254)
0.44836136488605927,2000,6,8993.750049829483,1,((cos(exp(-0.928))*x)+(sin(((abs(x)*0.7879627218658602)/2.4154179762945818))*(sqrt(1.96845479785527)*(1.478533951863127)**2)))
0.792073605259061,2000,6,8891.225843667984,2,((sin(1.6420356226006378)*(0.7275013371169463*((3.064641157554047-cos((((x*0.454197142984006)+cos(0.4301360786833665))-((x*0.9230054006146042)/x))))+x)))*tan(0.7735178644215842))
