6.079949649033634,100,5,11.232011556625366,0
2.6597793760429234,100,5,10.076094627380371,1
2.2374622935131034,100,5,10.95970106124878,2
2.2115361141684944,500,5,137.50018215179443,0
2.324338021191881,500,5,153.77290558815002,1
1.028347746364874,500,5,153.065199136734,2
2.643794968203498,100,5,9.048108100891113,0
0.6830386020059251,100,5,12.007891654968262,1
0.7186721210002431,100,5,8.822408199310303,2
0.001951758967044761,2000,5,1333.782478570938,0
0.16890218794321146,2000,5,1383.321091890335,1
0.09746823962000604,2000,5,1211.557472229004,2
