MSE_error,population,generations,training_time,i_run,solution_string
1.1444218972394762e-28,2000,6,3311.5797147750854,0,(((0.47809295377798083+(x*0.21911484216263133))-x)*(x/0.0796821589629968))
1.062779113650708e-28,2000,6,3055.179961681366,1,(((x-((x)**2*(x/x)))/0.16666666666666663)-(0.0+((x)**2/0.26315789473684215)))
1.7611499336933883e-28,2000,6,2822.065383195877,2,((5.833888200301729e-08)**2-((x/((0.13797063169893964)**2-0.10178562563205423))*((0.7046264134446698)**2-((((0.24473811818945607)**2-0.9604229027626661))**2*x))))
