MSE_error,population,generations,training_time,i_run,solution_string
9.789061254549044e-29,2000,6,5137.836348056793,0,((6.0*x)-((x)**2/0.1020408163265306))
1.7333551160419714e-28,2000,6,5347.639214038849,1,(x*(((-9.8*x)+(x--6.0))-x))
1.215569990042137e-28,2000,6,2881.4106328487396,2,((x*(-2.8000000000000007-x))+((x-(x*x))/0.11363636363636363))
