MSE_error,population,generations,training_time,i_run,solution_string
1.9053730496433325e-31,2000,6,4929.651285409927,0,(((0.9390285726481237*1.4999018616158042)+log(x))/tan(0.4389378103867573))
0.013351254042340156,2000,6,4876.556711673737,1,(sin(1.5707963212322162)*log((exp(exp(1.155372766089049))*(x)**2)))
2.868181540028969e-31,2000,6,4754.142700433731,2,((0.8064099286479092+log((x/0.547692776769177)))*(1.411115471490185+0.7188845285098149))
