MSE_error,population,generations,training_time,i_run,solution_string
4.1373961266557045e-14,2000,6,5250.551517963409,0,(((x/0.11363636340633798)+x)*((((x-x)/x)-x)+0.6122448954554608))
9.180388722849863e-16,2000,6,5118.677520990372,1,(x*(((-7.799999998537317*x)-(x-5.999999991180209))-x))
2.7935756266086823e-16,2000,6,5229.208995580673,2,(((x/x))**2*((x*9.800000001276604)*((0.7824607965801813)**2-x)))
