MSE_error,population,generations,training_time,i_run,solution_string
0.0,2000,6,5083.221731901169,0,((6.0*x)-(9.8*(x)**2))
1.4874212110109068e-28,2000,6,2837.091727733612,1,(x*((5.2371925987087895-sin(-2.273948969849079))-(x/0.1020408163265306)))
1.2900946497048343e-28,2000,6,2442.652564048767,2,((sin(0.6935299950758559)-((9.8*x)+(1.1215923839722732*log(0.008399497808637028))))*x)
