MSE_error,population,generations,training_time,i_run,solution_string
4.007316984522743e-05,2000,6,1651.6519050598145,0,((sqrt(0.5842392282647495)*0.4584646027517517)+sqrt(sqrt(sqrt(((sqrt(sqrt((sqrt(((sqrt(0.6352935025362907)*0.46654546486381043)+sqrt(sqrt(sqrt((sqrt(sqrt((sqrt(0.7570075954004513)*sqrt(0.7610055376860411))))*sqrt(0.9260792648141833)))))))*sqrt(0.6671685387402112))))*sqrt(0.6686053249935463))+x)))))
4.7691572101267795e-31,2000,6,1656.4633889198303,1,(sqrt((sqrt(0.0002856099999999917)*x))+sqrt(((sqrt(sqrt(0.669938196485799))+sqrt((0.8920410215270133*0.9511117762146545)))*0.9256158045788782)))
0.0001358262120636954,2000,6,1680.872722864151,2,sqrt((sqrt((sqrt(x)+1.0))/0.7036910262242343))
