MSE_error,population,generations,training_time,i_run,solution_string
1.275854324297888e-28,2000,6,4097.50862288475,0,exp((((4.06486788011995-x)+cos(tanh(34.64639930142435)))*0.5000000000000001))
1.9361962295115886e-29,2000,6,2376.074060201645,1,(exp(-(x*((0.32488446584642106)**2+0.3944500838516857)))/tanh(0.10033534773107558))
1.36048430828613e-29,2000,6,2452.983134508133,2,(((-13055.34423151863-(x-x))/(-3179.3327684738865--1873.7983453220236))/exp((0.5*x)))
