MSE_error,population,generations,training_time,i_run,solution_string
1.3999532398953938e-12,2000,6,6652.517509222031,0,(((((0.7653815867880264-0.15313664755229403)-x)*x)-0.0)/0.10204081673138304)
1.8003974300233582e-13,2000,6,5599.458201408386,1,((((x+x)*(0.6122448847209246-x))/0.6881825977826942)/0.2965515734092095)
1.0879943439263934e-12,2000,6,2984.641438961029,2,((x/0.25581561725109614)/(sqrt(0.15910863179282211)/(0.6122448618883566-x)))
