MSE_error,population,generations,training_time,i_run,solution_string
1.3670698553566745,2000,6,5312.965471506119,0,(exp(0.05859969663745025)+(cos(sin(sin((x*0.09054799068367277))))*((x+abs(sin((x-0.745745630404918))))+0.27184702677870326)))
1.0365443764681996,2000,6,5112.653537273407,1,(tan(cos((0.0*(x/0.5248513445368315))))+(x*cos((0.07075150111803827*(x-1.0)))))
1.6130630647821562,2000,6,3948.178082704544,2,(abs((((0.4172502641749059+tan(sqrt(0.9127697975620356))))**2+x))*cos((exp(-x)+0.8067932700121137)))
