x,y
0.0,0.0
0.001001001001001001,0.002655171062330986
0.002002002002002002,0.005310318084948801
0.003003003003003003,0.007965417028690018
0.004004004004004004,0.010620443855490661
0.005005005005005005,0.013275374528935891
0.006006006006006006,0.015930185014809597
0.007007007007007007,0.01858485128164392
0.008008008008008008,0.02123934930126866
0.009009009009009009,0.02389365504936053
0.01001001001001001,0.026547744505992274
0.011011011011011011,0.029201593656181603
0.012012012012012012,0.031855178490439916
0.013013013013013011,0.034508475005320796
0.014014014014014014,0.0371614592039683
0.015015015015015015,0.0398141070966649
0.016016016016016016,0.042466394701379195
0.01701701701701702,0.045118298044313346
0.018018018018018018,0.047769793160449985
0.01901901901901902,0.05042085609409909
0.02002002002002002,0.05307146289944411
0.02102102102102102,0.05572158964108798
0.022022022022022022,0.05837121239459858
0.02302302302302302,0.06102030724705367
0.024024024024024024,0.06366885029758561
0.025025025025025023,0.06631681765792527
0.026026026026026022,0.06896418545294566
0.02702702702702703,0.071610929821205
0.028028028028028028,0.07425702691548895
0.02902902902902903,0.07690245290335283
0.03003003003003003,0.07954718396766257
0.03103103103103103,0.08219119630713555
0.03203203203203203,0.08483446613688052
0.03303303303303303,0.08747696968893698
0.03403403403403404,0.09011868321281383
0.035035035035035036,0.09275958297602718
0.036036036036036036,0.0953996452646377
0.037037037037037035,0.09803884638378701
0.03803803803803804,0.10067716265823339
0.03903903903903904,0.10331457043288644
0.04004004004004004,0.10595104607334142
0.04104104104104104,0.1085865659664123
0.04204204204204204,0.11122110652066403
0.043043043043043044,0.1138546441669442
0.044044044044044044,0.11648715535891342
0.04504504504504504,0.11911861657357498
0.04604604604604604,0.1217490043118036
0.04704704704704704,0.12437829509887308
0.04804804804804805,0.12700646548498298
0.04904904904904905,0.1296334920457844
0.050050050050050046,0.13225935138290462
0.051051051051051045,0.13488402012447068
0.052052052052052045,0.137507474925632
0.05305305305305305,0.14012969246908183
0.05405405405405406,0.14275064946557744
0.055055055055055056,0.14537032265445946
0.056056056056056056,0.14798868880416993
0.057057057057057055,0.15060572471276903
0.05805805805805806,0.15322140720845093
0.05905905905905906,0.155835713150058
0.06006006006006006,0.15844861942759433
0.06106106106106106,0.16106010296273732
0.06206206206206206,0.16367014070934863
0.06306306306306306,0.16627870965398342
0.06406406406406406,0.16888578681639846
0.06506506506506507,0.17149134925005877
0.06606606606606606,0.17409537404264303
0.06706706706706707,0.17669783831654767
0.06806806806806807,0.1792987192293892
0.06906906906906907,0.18189799397450546
0.07007007007007007,0.1844956397814555
0.07107107107107108,0.18709163391651779
0.07207207207207207,0.18968595368318678
0.07307307307307308,0.19227857642266852
0.07407407407407407,0.1948694795143742
0.07507507507507508,0.19745864037641264
0.07607607607607608,0.2000460364660808
0.07707707707707707,0.2026316452803529
0.07807807807807808,0.2052154443563682
0.07907907907907907,0.20779741127191656
