x,y
-5.0,0.78952367606291
-4.97997997997998,0.791144630877645
-4.95995995995996,0.7927600478935056
-4.93993993993994,0.7943699158030086
-4.91991991991992,0.7959742233375133
-4.8998998998999,0.7975729592673
-4.87987987987988,0.7991661124016487
-4.85985985985986,0.8007536715889174
-4.83983983983984,0.8023356257166202
-4.81981981981982,0.8039119637115054
-4.7997997997998,0.8054826745396325
-4.77977977977978,0.8070477472064497
-4.75975975975976,0.8086071707568705
-4.73973973973974,0.8101609342753512
-4.71971971971972,0.8117090268859665
-4.6996996996997,0.8132514377524859
-4.67967967967968,0.8147881560784497
-4.65965965965966,0.8163191711072445
-4.63963963963964,0.8178444721221783
-4.61961961961962,0.8193640484465556
-4.5995995995996,0.8208778894437524
-4.57957957957958,0.8223859845172902
-4.55955955955956,0.8238883231109106
-4.53953953953954,0.8253848947086491
-4.51951951951952,0.8268756888349083
-4.4994994994995,0.8283606950545316
-4.47947947947948,0.8298399029728765
-4.45945945945946,0.8313133022358867
-4.43943943943944,0.8327808825301652
-4.41941941941942,0.834242633583046
-4.3993993993994,0.8356985451626661
-4.37937937937938,0.8371486070780375
-4.35935935935936,0.8385928091791185
-4.33933933933934,0.8400311413568837
-4.31931931931932,0.8414635935433965
-4.2992992992992995,0.842890155711878
-4.2792792792792795,0.8443108178767782
-4.2592592592592595,0.8457255700938452
-4.2392392392392395,0.8471344024601956
-4.2192192192192195,0.8485373051143829
-4.1991991991991995,0.8499342682364673
-4.1791791791791795,0.8513252820480841
-4.1591591591591595,0.8527103368125118
-4.1391391391391394,0.8540894228347411
-4.119119119119119,0.855462530461542
-4.099099099099099,0.8568296500815318
-4.079079079079079,0.8581907721252421
-4.059059059059059,0.859545887065186
-4.039039039039039,0.8608949854159247
-4.019019019019019,0.8622380577341339
-3.998998998998999,0.8635750946186699
-3.978978978978979,0.8649060867106353
-3.958958958958959,0.8662310246934447
-3.938938938938939,0.8675498992928901
-3.918918918918919,0.8688627012772049
-3.898898898898899,0.8701694214571299
-3.878878878878879,0.8714700506859764
-3.858858858858859,0.8727645798596908
-3.838838838838839,0.8740529999169183
-3.818818818818819,0.8753353018390665
-3.798798798798799,0.8766114766503676
-3.7787787787787788,0.8778815154179429
-3.7587587587587588,0.8791454092518636
-3.7387387387387387,0.8804031493052138
-3.7187187187187187,0.8816547267741529
-3.6986986986986987,0.8829001328979763
-3.6786786786786787,0.8841393589591774
-3.6586586586586587,0.8853723962835082
-3.6386386386386387,0.8865992362400401
-3.6186186186186187,0.8878198702412247
-3.5985985985985987,0.8890342897429534
-3.5785785785785786,0.8902424862446177
-3.5585585585585586,0.8914444512891678
-3.5385385385385386,0.8926401764631731
-3.5185185185185186,0.89382965339688
-3.4984984984984986,0.8950128737642712
-3.4784784784784786,0.8961898292831233
-3.4584584584584586,0.8973605117150654
-3.4384384384384385,0.8985249128656364
-3.4184184184184185,0.8996830245843427
-3.3983983983983985,0.9008348387647148
-3.378378378378378,0.9019803473443643
-3.358358358358358,0.9031195423050403
-3.338338338338338,0.9042524156726855
-3.318318318318318,0.9053789595174924
-3.298298298298298,0.9064991659539579
-3.278278278278278,0.9076130271409392
-3.258258258258258,0.9087205352817089
-3.238238238238238,0.9098216826240089
-3.218218218218218,0.9109164614601049
-3.198198198198198,0.9120048641268407
-3.178178178178178,0.9130868830056912
-3.158158158158158,0.9141625105228165
-3.138138138138138,0.9152317391491142
-3.118118118118118,0.9162945614002725
-3.098098098098098,0.9173509698368227
-3.078078078078078,0.9184009570641907
-3.058058058058058,0.9194445157327493
-3.038038038038038,0.9204816385378696
-3.018018018018018,0.9215123182199718
-2.997997997997998,0.9225365475645765
-2.977977977977978,0.9235543194023544
-2.957957957957958,0.9245656266091777
-2.937937937937938,0.9255704621061688
-2.9179179179179178,0.9265688188597504
-2.8978978978978978,0.9275606898816947
-2.8778778778778777,0.9285460682291723
-2.8578578578578577,0.9295249470048008
-2.8378378378378377,0.9304973193566928
-2.8178178178178177,0.9314631784785045
-2.7977977977977977,0.9324225176094826
-2.7777777777777777,0.9333753300345121
-2.7577577577577577,0.9343216090841633
-2.7377377377377377,0.9352613481347383
-2.7177177177177176,0.9361945406083173
-2.6976976976976976,0.937121179972805
-2.6776776776776776,0.9380412597419757
-2.6576576576576576,0.9389547734755197
-2.6376376376376376,0.9398617147790872
-2.6176176176176176,0.9407620773043339
-2.5975975975975976,0.9416558547489652
-2.5775775775775776,0.9425430408567802
-2.5575575575575575,0.9434236294177156
-2.5375375375375375,0.9442976142678893
-2.5175175175175175,0.945164989289643
-2.4974974974974975,0.9460257484115858
-2.4774774774774775,0.9468798856086362
-2.4574574574574575,0.9477273949020644
-2.4374374374374375,0.948568270359534
-2.4174174174174174,0.9494025060951438
