MSE_error,population,generations,training_time,i_run,solution_string
1.2135549694674174e-28,2000,6,2635.474221229553,0,(((((x-x))**2/0.9102130348677566)-(x)**2)*(((1.5666673856050994+1.8135105382170458)-(2.0694966880543744/x))/0.3449161146757291))
9.789061254549044e-29,2000,6,2622.338231563568,1,((x*6.0)-((x)**2/0.1020408163265306))
2.2550766513384744e-29,2000,6,2635.034858226776,2,((x/0.16666666666666669)-((x)**2*(0.7364155402014667/0.07514444287770068)))
