MSE_error,population,generations,training_time,i_run,solution_string
1.1694505467303821e-29,2000,6,3634.604524374008,0,(exp(-((tanh(4.100096999515143)*x)/1.9989019003680244))/0.1)
1.1855153292866587e-28,2000,6,2506.4240353107452,1,exp(-((((0.5*x)-cos(-0.005009934662843166))+0.2712907971584167)-1.5738884398488762))
1.201253104345818e-28,2000,6,2315.2317922115326,2,abs(exp(-((x*0.5)-2.302585092994046)))
