MSE_error,population,generations,training_time,i_run,solution_string
1.536008245428034e-14,2000,6,6205.163936138153,0,(((0.06738197438462813+x)/((sin(0.3962658733226433)*0.7258507175706841)*0.15319202429976808))+x)
4.545972041661153e-14,2000,6,6659.816461801529,1,(((x+0.046777566455389295)/((0.6509294188625716-0.3056813623449671))**3)+0.43330524691364886)
2.2111278165592545e-13,2000,6,6211.833208322525,2,((((((((x+(0.40126481750661314)**3)/0.7116562958357866)/tan(0.26370967507165766))/0.7024668884257851)+x)-x)/tan(0.8011395736300491))/0.2954353509087414)
